,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
235,Phänomene der Sprachverarbeitung,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote']",['Institut für Linguistik'],[],"[['Bader< Markus< Prof. Dr.', '']]",Seminar,"BA GER Q4.6 (alt), BA GER 4.5 (neu), BA GER O4, L5/L2 FW4.4 (alt), L5/L2 FW3.5 (neu), L3 FW1.3 (alt), L3 FW4.5 (neu)",WiSe 2022/23,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339464&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
236,Indogermanische Völker und Sprachen (mit Tutorium),"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']","['Institut für Empirische Sprachwissenschaften', 'Bockenheim Veranstaltungen im WS 2020/21']",[],"[['Kofer< Maria < M.A.', '']]",Vorlesung mit Übung,"IS1, VS3, BS1",WiSe 2022/23,4,6,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=337327&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
237,Weltlyrik übersetzen. Theorie und Praxis (Veranstaltungsreihe),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']","['Institut für Allgemeine und Vergleichende Literaturwissenschaft', 'Hörsaalverwaltung Westend']",[],"[[""Kasper< Judith< Univ.-Prof'in Dr."", ''], [""Sauter< Caroline< Prof'in. Dr."", '']]",Vortrag/Vortragsreihe/Gastvortrag,"BA: B4, B5(II), Q1.1, Q1.2, Q2.1 MA: CompLit-1.2, CompLit-2, CompLit-AVL-1, CompLit-AVL-2",WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339593&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
238,Sprachen der Kritik II: Lektüre poetologischer und literaturkritischer Texte in französischer Sprache,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für Allgemeine und Vergleichende Literaturwissenschaft'],[],"[[""Sauter< Caroline< Prof'in. Dr."", '']]",Seminar,BA: B2.2,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339116&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
239,Lyrik der Moderne I: Baudelaire – Mallarmé – George,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']","['Institut für Allgemeine und Vergleichende Literaturwissenschaft', 'Hörsaalverwaltung Westend']",[],"[['Geisenhanslüke< Achim< Prof. Dr.', '']]",Seminar,"BA: B4, Q1.2, Q2.1, Q2.2, Q3(II),  MA: CompLit-2, CompLit-AVL-1, CompLit-AVL-2",WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339435&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
240,Literatur und Pest,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für Allgemeine und Vergleichende Literaturwissenschaft'],[],"[['Emmrich< Thomas< Dr.', '']]",Seminar,"BA: B4, B5(II), Q2.1, Q2.2 MA: CompLit-AVL-1, CompLit-AVL-2",WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=347946&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
241,Inszenierungsformen des Hasses im Drama (1600-1820),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für Allgemeine und Vergleichende Literaturwissenschaft'],[],[],Seminar,"BA: B4, Q2.1, Q2.2, Q3(I), Q3(II) MA: CompLit-2, CompLit-AVL-1, CompLit-AVL-2",WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339158&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
242,Hermeneutik,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']","['Institut für Allgemeine und Vergleichende Literaturwissenschaft', 'Hörsaalverwaltung Westend']",[],"[['Geisenhanslüke< Achim< Prof. Dr.', '']]",Seminar,BA: B3.1,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=344500&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
243,Yoga in seinem indischen Entstehungs-und europäischen Rezeptionskontext,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Serikov< Vladislav < Dr.', '']]",Proseminar,"BA-HF-M6-Lv3, BA-NF-M1-Lv2, L2/L5-M3-Lv2, L3-M3-Lv2, BA-RW-003, BA-RW-005",WiSe 2022/23,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339369&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
244,Theorie und Praxis des Interreligiösen Dialogs,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Fachbereich 7 - Katholische Theologie'],[],"[['Valentin< Joachim< Apl. Prof. Dr.', '']]",Seminar,"BA-HF-M9b-Lv2, L3-M7b-Lv3, MA-RK-M5-Lv4, BA-RW-006, SOZ-MA-2",WiSe 2022/23,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339695&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
245,Religionsgeschichte der Moderne. Islamdiskurse 1800-1920,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Religionswissenschaft'],[],"[[""Wenzel< Catherina< Prof'in. Dr."", '']]",Vorlesung,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341511&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
246,„Nur wer sich schämt- braucht einen Gott“. Kernthemen und -Probleme der Religionskritik seit Ludwig Feuerbach,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Systematische Theologie'],[],"[['Schulz< Heiko< Prof. Dr.', '']]",Seminar,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341507&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
247,Einführung in die Religionswissenschaft,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote']",['Religionswissenschaft'],[],"[['Herr< Benno < M.A.', '']]",Proseminar,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=338691&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
248,Grundkenntnisse über den Koran,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Institut für Studien der Kultur und Religion des Islam'],"[['Özsoy< Ömer< Prof. Dr.', 'verantwortlich']]",[],Vorlesung,"LA L2 IR 1 (2016), LA L3 IR 1 (2016), BA RW 007d (2016) HF, MA RW 026d (2016)",WiSe 2022/23,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=342308&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
249,Geschichte des Islams in der Vormoderne,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote']",['Institut für Studien der Kultur und Religion des Islam'],[],"[['Agai< Bekim< Prof. Dr.', 'begleitend']]",Vorlesung,"BA ISt 4-1 (2020), LA L2 IR 5 (2016), LA L3 IR 5 (2016), BA BA-RW 008d (2016), MA RW 026d (2016)",WiSe 2022/23,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=342311&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
250,Geschichte der islamischen Jurisprudenz und Rechtstheorie,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote']",['Institut für Studien der Kultur und Religion des Islam'],"[[""Alsoufi< Rana< Prof'in. Dr."", 'verantwortlich']]",[],Vorlesung,"BA ISt 6-1 (2020),  LA L2 IR 7 (2016), LA L3 IR 7 (2016),  MA RW 027d (2016)",WiSe 2022/23,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=342319&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
251,Einführung in die islamischen Studien,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Weitere Studienangebote']",['Institut für Studien der Kultur und Religion des Islam'],"[['Bodenstein< Mark Chalîl< Dr.', 'verantwortlich']]",[],Vorlesung,"BA ISt 2 (2020), LA L2 IR 1 (2016), LA L3 IR 1 (2016), BA RW 007d (2016) HF",WiSe 2022/23,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=342305&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
252,Entfällt: Augustinus - Confessiones,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Fachbereich 7 - Katholische Theologie'],[],"[['Nols< Carmen< Dr.', '']]",Seminar,"L3-M7a-Lv2, L3-M8a-Lv1, MA-RP-M6, MA-RW-28c, BA-RW-009c",WiSe 2022/23,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=347384&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
253,Biblische Methodenlehre - Rohrbach,"['Lehrveranstaltungen des Fachbereichs 7 - Katholische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Weitere Studienangebote']",['Fachbereich 7 - Katholische Theologie'],[],[],Proseminar,"BA-HF-M4-Lv1, BA-NF-M2-Lv1, L1-M2-Lv1, L2/L5-M2-Lv1, L3-M2-Lv1, MA-RK-M1a-Lv5",WiSe 2022/23,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339655&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
254,Grundkurs Religionspädagogik unter besonderer Berücksichtigung der Kontexte- Inhalte- Ziele und Methoden religiöser Bildung in Deutschland und den USA,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Religionspädagogik'],[],[],Grundkurs,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339247&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
255,„Einführung in die Systematische Theologie“,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Systematische Theologie'],[],"[['Winter-Tietel< Roman< Dr.', '']]",Proseminar,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341508&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
256,Einführung in die Hymnologie,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Praktische Theologie'],[],"[['Schneider< Michael< Dr.', '']]",Grundkurs,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=343211&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
257,Einführung in die Gottesdienstlehre / Liturgik,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Praktische Theologie'],[],"[['Schneider< Michael< Dr.', '']]",Grundkurs,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=343210&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
258,Der Wunderdiskurs im Neuen Testament,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Neues Testament'],[],"[['Alkier< Stefan< Prof. Dr.', '']]",Vorlesung,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339062&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
259,Der Protestantismus im deutschen Kaiserreich (1871–1918),"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Weitere Studienangebote', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Historische Theologie'],[],"[['Michels< Stefan< Prof. Dr.', '']]",Vorlesung mit Seminar,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339374&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
260,Statistik,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Professur für Statistik und Methoden der Ökonometrie'],"[['Hassler< Uwe< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OSTA,WiSe 2022/23,,10/15,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340134&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
261,Recht für Wirtschaftswissenschaftler / Recht für Wirtschaftswissenschaften,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik']",['Fachbereich 2 - Wirtschaftswissenschaften'],"[['König< Carsten< Dr.< LL.M.', 'verantwortlich'], ['von Gall< Caroline< Jun. Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OREC,WiSe 2022/23,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340177&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
262,Philosophie- Politik und Wirtschaft,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']","['Professur für VWL, insb. Wirtschaftspolitik']","[['Klump< Rainer< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OPPE,WiSe 2022/23,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340182&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
263,Mathematik für Wirtschaftswissenschaften / Mathematik für Wirtschaftswissenschaftler,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']",['Professur für Marketing Management'],[],[],Vorlesung mit Übung,OMAT,WiSe 2022/23,6,10,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340130&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
264,Marketing / Marketing 1,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Professur für Marketing'],"[['Bornemann< Torsten< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OMAR,WiSe 2022/23,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340176&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
265,Finanzen 1,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Professur für Finance'],"[['Schmeling< Maik< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OFIN,WiSe 2022/23,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340137&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
266,Einführung in die Volkswirtschaftslehre (2022),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']","['Professur für VWL, insb. Wirtschaftspolitik', 'Abteilung Wirtschaftspolitik & Quantitative Methoden (EQ)']",[],[],Vorlesung mit Übung,OVWL,WiSe 2022/23,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340170&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
267,Accounting / Betriebliches Rechnungswesen,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']","['Professur für BWL, insb. Wirtschaftsprüfung und Rechnungslegung']","[['Hommel< Michael< Prof. Dr.', 'verantwortlich'], ['Schmitz< Stefanie< Dr.', 'verantwortlich'], ['Zicke< Julia< Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,OACC / OBRW,WiSe 2022/23,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340116&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
268,Grundlagen der Wirtschaftspädagogik,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 2 - Wirtschaftswissenschaften']","['Professur für Wirtschaftspädagogik, insbesondere empirische Lehr-Lern-Forschung']","[[""Wuttke< Eveline< Prof'in. Dr."", 'verantwortlich']]","[['Maier< Lukas < M.Sc.', 'begleitend']]",Vorlesung mit Übung,OWIP,WiSe 2022/23,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339539&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
269,Zivilrecht IVb (Familienrecht),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']",['Professur für Zivilrecht und Verfahrensrecht'],[],"[[""Wellenhofer< Marina< Univ.-Prof'in Dr."", '']]",Vorlesung mit Übung,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341406&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
270,Zivilrecht I (Einführung in das Bürgerliche Recht),"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Mittelalterliche Rechtsgeschichte, Neuere Rechtsgeschichte und Zivilrecht']",[],"[['Cordes< Albrecht< Univ.-Prof. Dr.', '']]",Vorlesung,,WiSe 2022/23,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341427&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
271,Verwaltungsrecht I,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']",['Professur für Öffentliches Recht mit Schwerpunkt im Sozialrecht'],[],"[[""Kießling< Andrea< Univ.-Prof'in Dr."", '']]",Vorlesung mit Übung,,WiSe 2022/23,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341413&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
272,Strafrecht IV,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']",['Fachbereich 1 -  Rechtswissenschaft'],[],"[['Singelnstein< Tobias< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341398&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
273,Strafrecht III,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']","['Professur für Strafrecht, Strafprozessrecht, Wirtschaftsstrafrecht und Rechtstheorie']",[],"[['Jahn< Matthias< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,,WiSe 2022/23,3,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341415&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
274,Rechts- und Verfassungsgeschichte II,"['Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft', 'Weitere Studienangebote']","['Professur für Mittelalterliche Rechtsgeschichte, Neuere Rechtsgeschichte und Zivilrecht']",[],"[['Cordes< Albrecht< Univ.-Prof. Dr.', '']]",Vorlesung mit Übung,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=341421&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
275,Einführung in das moderne japanische Recht,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen des Fachbereichs 1 - Rechtswissenschaft']",['Professur für Japanisches Recht'],[],"[['Bälz< Moritz< Univ.-Prof. Dr.', '']]",Kolloquium,,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=343165&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
276,3D-Druck und Making im schulischen Kontext,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Didaktik der Physik'],[],"[['Bernstein< Fabian', '']]",Seminar,"L3-M9-3, L2-M7-3, L5-M7",WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=343967&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
277,Einführung in die Astronomie II,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik']",['Institut für Theoretische Physik'],[],"[['Schaffner-Bielich< Jürgen< Apl. Prof. Dr.', '']]",Vorlesung mit Übung,Astro2,WiSe 2022/23,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=343178&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
278,Theoretische Physik 1: Mathematische Methoden der Theoretischen Physik,"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']","['Institut für Theoretische Physik', 'Riedberg Veranstaltungen im WS 2020/21']",[],"[['Rischke< Dirk-Hermann< Prof. Dr.', '']]",Vorlesung mit Übung,VTH1,WiSe 2022/23,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=338821&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
279,Experimentalphysik 1: Mechanik und Thermodynamik,"['Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie', 'Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Physikalisches Institut'],"[['Müller< Jens< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,VEX1,WiSe 2022/23,5,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=338795&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
280,Grundlagen der Biochemie- Physiologie der pathogenen und arzneistoffproduzierenden Organismen,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Biologie'],[],"[[""Bachmeier< Beatrice< Prof'in. Dr."", '']]",Vorlesung,21 - Physiologie,WiSe 2022/23,1,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=339494&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
281,Grundlagen der Arzneiformenlehre,"['Weitere Studienangebote', 'Lehrveranstaltungen des Fachbereichs 14 - Biochemie, Chemie und Pharmazie']",['Institut für Pharmazeutische Technologie'],[],"[['Schiller< Stefan< Prof. Dr.', '']]",Vorlesung,14 - AFL I,WiSe 2022/23,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=340043&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
