,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
0,Zu den Audioguides,['Weitere Studienangebote'],['Universitätsbibliothek Johann Christian Senckenberg'],[],[],Anleitung zum wiss. Arbeiten,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307795&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1,Wie finde ich Literatur zum Fach...??,['Weitere Studienangebote'],['Universitätsbibliothek Johann Christian Senckenberg'],[],[],Anleitung zum wiss. Arbeiten,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307796&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
2,Virtuelle Fachbibliothek,['Weitere Studienangebote'],['Universitätsbibliothek Johann Christian Senckenberg'],[],[],Anleitung zum wiss. Arbeiten,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307797&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
3,Einstieg in die Recherche,['Weitere Studienangebote'],['Universitätsbibliothek Johann Christian Senckenberg'],[],[],Anleitung zum wiss. Arbeiten,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307798&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
4,Datenbanken,['Weitere Studienangebote'],['Universitätsbibliothek Johann Christian Senckenberg'],[],[],Anleitung zum wiss. Arbeiten,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307799&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
5,Zug der Zeit – Zeit im Zug – Über die Psychologie der Zeit,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Wehrs< Elke< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301249&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
6,Wie und wodurch kommunizieren wir mit der Natur?,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Reetz< Klaus-Peter< Dr. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301397&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
7,Wege zu einer nachhaltigen Gesellschaft,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Schroeder< Manfred< Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=302047&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
8,"""ÜberLebensKunst - das Projektlabor"" Teil 2: Bewegung in der Stadt und Natur am Beispiel Frankfurts",['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Bußmann< Kerstin< Dr.', ''], ['Wehrs< Elke< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307726&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
9,Soziale Milieus: Zur Dynamik von gesellschaftlicher Ungleichheit- Wertewandel und kollektiven Identitäten,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hohm< Hans-Jürgen< Prof. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301267&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
10,Rausch und Ritual – Askese und Ekstase,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Bußmann< Kerstin< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301294&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
11,Phantastik - Kino der Traumwelten und Geisterwesen- Teil 2,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Mispagel< Nathalie< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301326&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
12,Nicht mehr zeitgemäß? Heilige Schriften im Spiegel von Theologie- weltlicher Literatur und 	Bildender Kunst,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Alsleben-Baumann< Claudia< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301433&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
13,Natur und Mensch. Zwischen Entfremdung und Resonanz,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Prömper< Hans< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301434&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
14,Mensch und Natur im Mittelalter,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hoefer< Carl-Hellmut< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301295&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
15,Mensch – Natur: Verschiedene Leitbilder und Interessen,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Baier< Ulrich < M. A.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301325&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
16,Mensch-Natur: Coronavirus-Soziologische Betrachtungen zu Zeit und Raum,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Baier< Ulrich < M. A.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301317&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
17,Männer und Sorgen. Neue Perspektiven männlicher Lebensmuster. Forschungsseminar,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Prömper< Hans< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301429&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
18,„Macht Euch die Erde untertan...“. Das Verständnis von Natur im Wandel der Zeiten,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Füllgrabe< Jörg< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308001&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
19,Kolloquium zum Strukturierten Studiengang,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Wagner< Elisabeth< Dr.', '']]",Kolloquium,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301363&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
20,Grundlagen des wissenschaftlichen Arbeitens,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Müller< Helmut-Gerhard', '']]",Anleitung zum wiss. Arbeiten,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301379&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
21,Gedächtnis – Funktionsweise- lebenslange Entwicklung- individuelle Unterschiede und Trainierbarkeit,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[[""Knopf< Monika< Prof'in. Dr."", '']]",Vorlesung mit Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308506&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
22,Erziehung gemäß der menschlichen Natur,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Köth< Alfred< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310423&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
23,[Entfällt] Verbildlichte Kosmologie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Scherb< Johanna< Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301399&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
24,„Durch  Räume und Zeiten...“. „Welterkundungen“ Fiktion und Realität,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Füllgrabe< Jörg< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301260&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
25,Die römische Frühzeit,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Toalster< David< Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301400&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
26,Die Frage der Utopie – in der Perspektive des Subjekts,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Jeske< Michael< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=302135&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
27,Der Rausch der Sinne,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Wehrs< Elke< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301426&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
28,Chancen und Grenzen der Energieverwertung II,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301402&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
29,Theorie und Praxis des Sports mit Älteren,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Sedlak< Duro', '']]",Kurs/Workshop,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301251&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
30,Fitness & Kognition im Alter,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Kurs/Workshop,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301254&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
31,Über „große“ Lebensthemen schreiben,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Fichtenkamm-Barde< Rosmarie', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301383&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
32,Schreibwerkstatt: Das Altwerden und die Endlichkeit in der Autobiografie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Messer< Mechthild', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301242&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
33,Projektgruppe Südosteuropa: Brücke der Freundschaft - Brücke des Wissens,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Arbeitsgemeinschaft,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308002&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
34,Projektgruppe Enigma: Der digitale Wandel - Technische und gesellschaftliche Entwicklungen,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Arbeitsgemeinschaft,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301376&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
35,Projektgruppe Denta,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Arbeitsgemeinschaft,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301993&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
36,"Diskussionsgruppe ""Die Zukunft unserer Gesellschaft""",['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Arbeitsgemeinschaft,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308315&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
37,Debattieren an der U3L,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Arbeitsgemeinschaft,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310637&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
38,Wissenschaftliches Denken und die Bedeutung von Erfahrung,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Baier< Ulrich < M. A.', '']]",Anleitung zum wiss. Arbeiten,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301374&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
39,Lebenslagen und Erinnerungen – Interviews führen mit Älteren,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Wagner< Elisabeth< Dr.', '']]",Seminar (Blockveranstaltung),,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308297&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
40,Grundlegende Suchtechniken und Literaturrecherche im Internet,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hartmann< Renate', ''], ['Weimann< Hans-Joachim', '']]",Anleitung zum wiss. Arbeiten,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301378&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
41,Gedächtnistraining- Merktechniken- Lern-Methoden,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Müller< Helmut-Gerhard', '']]",Seminar mit Übung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301355&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
42,Erstellen von wissenschaftlichen Arbeiten mit MS Word und MS PowerPoint,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hartmann< Renate', '']]",Anleitung zum wiss. Arbeiten,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=308814&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
43,Wie ändern sich Organe und Organsysteme im Laufe des Lebens? Medizinische 	Gesichtspunkte des Menschen von der Pädiatrie bis zur Geriatrie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Reetz< Klaus-Peter< Dr. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301421&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
44,Krankengeschichten aus meiner Zeit,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hach< Wolfgang< Prof. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=310905&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
45,[Entfällt] Naturwissenschaftlicher Journal Club. Wenn medizinische Populärwissenschaft nicht ausreicht,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301318&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
46,[Entfällt] Medizinische Notfälle im höheren Lebensalter,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301411&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
47,Tutorium für Naturwissenschaften: Biologie und Chemie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Reinhardt< Ellen', '']]",Tutorium,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301356&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
48,Ein Blick auf die Vielfalt von Sinnesorganen und Sinnesleistungen im Tierreich,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Winter (FB 15)< Christian< Prof. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301401&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
49,Die Chemie unserer Erde,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Reetz< Klaus-Peter< Dr. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301394&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
50,Raum und Zeit in der Kosmologie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Ziegler< Alfred< Prof. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301328&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
51,Einsteins Relativitätstheorie,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Ziegler< Alfred< Prof. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301288&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
52,Einführung in die Physik,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Engemann< Detlef< Dr.', '']]",Vorlesung mit Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301357&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
53,Ein Blick in die harmonische Natur der Welt - Die Mathematik von Jean Baptiste Joseph Fourier,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Ströter< Berthold< Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301425&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
54,Spuk und Wirklichkeit. Phantastische Literatur deutscher Sprache 1900-1930,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Amos< Thomas< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301248&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
55,Neue Bücher - Alte Fragen,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Fink< Adolf< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301309&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
56,Keine Hoflyrik: Deutsche Gedichte von 1941-2019,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Simon< Rainald< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307918&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
57,Gegen die Zeit? Rebellen- Philosophen und Phantasten im Angesicht eines Zeitenwandels,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Alsleben-Baumann< Claudia< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301310&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
58,Einführung in James Joyces Ulysses,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Richards< Stephen< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307741&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
59,Die Fabel – in Geschichte und Gegenwart,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Fink< Adolf< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301290&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
60,Deutschsprachige Autorinnen der Weimarer Republik und des Exils,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Amos< Thomas< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301428&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
61,Gesellschaftliche Utopien der Postmoderne,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Krasberg< Ulrike< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301293&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
62,Einblicke in die Lebenswelt Griechenlands,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Krasberg< Ulrike< Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301308&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
63,Spanien und Italien in der Musik der Renaissance,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Bierbach< Christine< Prof. Dr.', '']]",Seminar,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301266&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
64,Liebesleid und Liebestod - Stationen der romantischen Oper,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Abels< Norbert< Prof. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=309959&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
65,Form in der Musik – Musik ohne Form?,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Bartel< Helmut< Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301396&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
66,Vortragsreihe Kunst: Über zwei Jahrtausende im Bann der Kunstge­schichte. Die Rückkehr der alten Meister in der Kunst des 19. und 20. Jahrhunderts,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=317047&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
67,Vortragsreihe Kunst: Kunst und Natur. Fünf Beiträge zu einer intensiven Beziehung,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],[],Vorlesung,,WiSe 2020/21,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=301393&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
68,Underground – Nonkonformismus in der russischen Kunst,['Weitere Studienangebote'],['Universität des 3. Lebensalters e.V. (U3L)'],[],"[['Hildebrand-Schat< Viola< Apl. Prof. Dr.', '']]",Vorlesung,,WiSe 2020/21,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307371&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
