,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
1255,Kolloquium (BA ROM Q-7:1- Q-6NF:6/L3 FR/IT 2008: Q-S 1-2-3- L3 2018 Q-S:1 / MA RL 5/ MA It:9/LING-COLL-VAR),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für Romanische Sprachen und Literaturen'],[],"[[""Poletto< Cecilia< Univ.-Prof'in Dr."", '']]",Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=266056&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1256,Language variation and Change III (LING-CORE-VAR/Ma-It 1.b/MARL 3:1- 4:1- 4:2/L3 2008 FR/IT Q-S:1-2-3- 2018 Q-S:2),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[[""Poletto< Cecilia< Univ.-Prof'in Dr."", '']]",Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=269115&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1257,Syntax des Italienischen (BA ROM 2010 Q-5:1- Q-5:2- Q-7:1- Q-4NF:2- Q-6NF:5- Q-6NF:6/L3 2008: Q-S 1-2-3- L3 2018 Q-S:1- 2/ BA ROM 2018 HF Q-3b:1-2- Q-3c:1- NF Q-3b:1-2-3),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Torregrossa< Jacopo< Prof. Dr.', '']]",Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=265371&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1258,Dialettologia e variazione linguistica (BA ROM 2010 Q-5:1- Q-5:2- Q-7:1- Q-4NF:2- Q-6NF:5- Q-6NF:6/L3 2008: Q-S 1-2-3- L3 2018 Q-S:1- 2/ BA ROM 2018 HF Q-3b:1-2- Q-3c:1- NF Q-3b:1-2-3),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=268954&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1259,Italiano: composizione scritta e analisi testuale B2 (BA ROM 2010 Q- 6:4- Q-7:4- Q-5NF- Q-6NF/ L3 IT 2008 A-F:1- L3 IT 2018 A-F:3),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274973&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1260,Comprensione testuale B1.2 (BA ROM 2010 Q-1 IT:1- Q-2NF:1 / BA ROM 2018 HF + NF Q1 IT:3/ ROM Q4b IT:2- Q4b IT:3/ L3 IT 2018 A-F:1),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274993&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1261,Visuelle Texte im Unterricht (FR/IT A-D:1- A-D:2),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Institut für Romanische Sprachen und Literaturen', 'Hörsaalverwaltung Westend']",[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=266076&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1262,Kompetenzentwicklung im Italienischunterricht 2 (L3 IT 2008+2018 A-D:2),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274988&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1263,Kompetenzentwicklung im Italienischunterricht 1 (L3 IT 2008+2018 A-D:1),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274974&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1264,Giacomo Leopardi- Canti (BA ROM 2010 Q-2:2- Q-3NF:1/BA 2018 Q-2a:1- Q-2a:2/L3 2008 A-L:2- B-SLW:2/L3 2018 A-L:1/MA It 1a- 6),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Lüderssen< Caroline< Priv. Doz. Dr.', '']]",Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=268951&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1265,Sibilla Aleramo (BA ROM IT 2018 Q-2a:2- BA ROM 2010 Q-2:2- Q-3 NF:1- L3 IT 2018 A-L:2- L3 2008 A-L:2),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Schönwälder< Lena< Dr.', '']]",Seminar,,SoSe 2019,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=269120&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1266,Von Goldoni bis 21. Jahrhundert (Goldoni- Manzoni- Leopardi- Pascoli- Verga- D'Annunzio- Montale- Pasolini- Ferrante): Tutorium,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],[],Tutorium,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274972&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1267,Introduzione alla morfologia italiana  ( BA ROM Q 3:1- Q 3:2- Q-1NF:2- Q-4NF:1/BA 2018 Q-3a:2/L3 2008 A-S:1- A-S:2- A-S:3- B-SLW:1/L3 2018 A-S:1- A-S:2- B-SW),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=268807&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1268,Introduzione alla sintassi italiana (BA ROM Q 3:1- Q 3:2- Q-1NF:2- Q-4NF:1/BA 2018 Q-3a:1- Q-3a:2/L3 2008 A-S: 1-2-3- B-SLW:1/ L3 A-S:1-2- B-SW),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Caloi< Irene< Dr.', '']]",Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=268963&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1269,Competenze integrate B1: Tutorium,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für Romanische Sprachen und Literaturen'],[],[],Tutorium,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274994&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1270,Competenze integrate 1 (BA ROM 2010 B-3IT:1/BA 2018 Q1 IT:1- Q4b IT:1/L3 2008 B-DF:3/L3 2018 B-DF:2),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Caloi< Irene< Dr.', '']]",Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=268973&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1271,Einführung in die Fachdidaktik Italienisch: Tutorium,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Romanische Sprachen und Literaturen'],[],[],Tutorium,,SoSe 2019,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274995&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1272,Einführung in die Fremdsprachendidaktik (L3 IT 2008+2018 B-DF:1),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Romanische Sprachen und Literaturen'],[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274989&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1273,Einführung in die italienische Literaturwissenschaft: Tutorium,"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],[],Tutorium,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274990&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1274,Einführung in die italienische Literaturwissenschaft (BA ROM 2010 Q-2:1- Q-1NF:1/BA ROM 2018 B-1/L3 2008 A-L:1/L3 2018 B-L),"['Lehrveranstaltungen des Fachbereichs 10 - Neuere Philologien', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Romanische Sprachen und Literaturen'],[],"[['Schönwälder< Lena< Dr.', '']]",Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=268541&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1275,Politische Theologie des Islam,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Studien der Kultur und Religion des Islam', 'Hörsaalverwaltung Westend']",[],[],Seminar,,SoSe 2019,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282976&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1276,Interdisziplinäre Islamforschung,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Studien der Kultur und Religion des Islam'],[],[],Seminar,,SoSe 2019,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=283031&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1277,Konzeptionen des Islam und Islamischen Religionsunterrichts in Deutschland,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften']",['Institut für Pädagogik der Sekundarstufe (WE III)'],[],[],Seminar,FB 04,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=266576&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1278,Islamische Ethik,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Studien der Kultur und Religion des Islam'],"[['Bodenstein< Mark Chalîl< Dr.', 'verantwortlich']]",[],Seminar,,SoSe 2019,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274511&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1279,Hermeneutik der islamischen Normen- und Rechtslehre,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Studien der Kultur und Religion des Islam'],[],"[[""Alsoufi< Rana< Prof'in. Dr."", '']]",Seminar,,SoSe 2019,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274510&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1280,Islamische Mystik (Tasawwuf),"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']","['Institut für Studien der Kultur und Religion des Islam', 'Hörsaalverwaltung Westend']",[],[],Seminar,"BA ISt 9 (2017), BA ISt 9 (2015), BA ISt 7-2 (2011), LA IR L3 7 (2016)",SoSe 2019,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282959&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1281,Islam- Schule und muslimische Lebenswelten,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften']",['Institut für Pädagogik der Sekundarstufe (WE III)'],"[['Behr< Harry Harun< Univ.-Prof. Dr.', 'verantwortlich']]",[],Seminar,FB 04,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=265730&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1282,»Die Frage des Regierens« im Denken muslimischer Gelehrter. Entstehung und Entwicklung eines »politischen Konzepts«,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Institut für Studien der Kultur und Religion des Islam', 'Hörsaalverwaltung Bockenheim']","[['Louhichi-Güzel< Soumaya< Dr.', 'verantwortlich']]",[],Proseminar,"BA ISt 6 (2017), BA ISt 6 (2015), BA ISt 5-2 (2011), BA IR (HF) 008d (2016), MA IR 007 (2011), LA IR L2 6 (2016), LA IR L3 6 (2016)",SoSe 2019,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274521&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1283,Kultur und Gesellschaft,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Studien der Kultur und Religion des Islam'],"[['Bodenstein< Mark Chalîl< Dr.', 'verantwortlich']]",[],Vorlesung,"BA ISt 6 (2017), BA ISt 6 (2015), BA ISt 5-2 (2011), BA IR (HF) 008d (2016), BA IR (HF) 004 (2011), MA IR 007 (2011), LA IR L2 6 (2016), LA IR L3 6 (2016)",SoSe 2019,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274514&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1284,Hadith im Islamischen Religionsunterricht,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften']",['Institut für Pädagogik der Sekundarstufe (WE III)'],"[['Behr< Harry Harun< Univ.-Prof. Dr.', 'verantwortlich']]",[],Seminar,FB 04,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=265676&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1285,Theologieschulen,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Studien der Kultur und Religion des Islam'],[],"[[""Omerika< Armina< Prof'in. Dr."", '']]",Seminar,,SoSe 2019,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274512&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1286,Wortkunde Arabisch,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Studien der Kultur und Religion des Islam'],"[['Aboulenein< Nadja < M.A.', 'verantwortlich']]",[],Kurs/Workshop,,SoSe 2019,2,0,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274919&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1287,Koran im Islamischen Religionsunterricht,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 4 - Erziehungswissenschaften']",['Institut für Pädagogik der Sekundarstufe (WE III)'],"[['Behr< Harry Harun< Univ.-Prof. Dr.', 'verantwortlich']]",[],Seminar,FB 04,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=265633&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1288,Koranarabisch für Lehrkräfte II,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Studien der Kultur und Religion des Islam'],[],[],Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=274509&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1289,Planung von Lernprozessen im Informatikunterricht 2,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Didaktik der Mathematik und der Informatik (IDMI)'],[],[],Seminar,PLI-1,SoSe 2019,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=267473&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1290,Aktuelle Themen des Visual Computings - Computergraphik,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Graphische Datenverarbeitung'],"[['Krömker< Detlef< Prof. Dr.-Ing.', 'verantwortlich']]",[],Seminar,"M-ATVC, B-ANI-BS, Gebiet: ANI, Spezialisierung: ViCo, InCo",SoSe 2019,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=265688&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1291,Aktuelle Themen des Hardwareentwurfs / der Entwurfsmethodik,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Entwurfsmethodik'],"[['Hedrich< Lars< Prof. Dr.-Ing.', 'verantwortlich']]",[],Seminar,"B-EM-BS, EM-S, M-HSE-TIS-S, M-EM-S",SoSe 2019,2,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=264849&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1292,Hardwarearchitekturen und Rechensysteme,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Eingebettete Systeme', 'Hörsaalverwaltung Bockenheim']","[['Brinkschulte< Uwe< Prof. Dr.', 'verantwortlich'], ['Pacher< Mathias< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,"B-HW1-HWR,    L3-CS-HWR",SoSe 2019,5,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=265163&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1293,Datenstrukturen,"['Lehrveranstaltungen des Fachbereichs 12 - Informatik und Mathematik', 'Lehrveranstaltungen des Fachbereichs 11 - Geowissenschaften / Geographie', 'Lehrveranstaltungen des Fachbereichs 13 - Physik', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']","['Hörsaalverwaltung Bockenheim', 'Algorithmen und Komplexität']","[['Hoefer< Martin< Prof. Dr.', 'verantwortlich']]",[],Vorlesung mit Übung,"B-DS, DS, B.Sc. BioInf Modul 14",SoSe 2019,3,5,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=265281&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1294,Griechische Sprach- und Stilübungen II-III,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Paulsen< Thomas< Univ.-Prof. Dr.', 'verantwortlich']]",[],Übung,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=267012&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1295,Chorlyrik,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Rumpf< Lorenz< Prof. Dr.', 'verantwortlich']]",[],Übung,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=266188&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1296,Interdisziplinäres Seminar: Zeiten und Räume – Chronotope der Johannesapokalypse,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Neues Testament'],[],"[['Alkier< Stefan< Prof. Dr.', ''], ['Paulsen< Thomas< Univ.-Prof. Dr.', '']]",Seminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=266737&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1297,Griechische Sprach- und Stilübungen I,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],[],[],Übung,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=267005&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1298,Hesiod,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Rumpf< Lorenz< Prof. Dr.', 'verantwortlich']]",[],Übung,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=266260&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1299,Hellenistische und kaiserzeitliche Epigramme aus der Anthologia Graeca,"['Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Klassische Philologie'],"[['Neuschäfer< Bernhard< Dr.', 'verantwortlich']]",[],Proseminar,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=266172&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1300,Platon- Kratylos,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Klassische Philologie'],[],[],Übung,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=267014&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1301,Tutorium zum griechischen Propädeutikum,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Klassische Philologie'],[],[],Tutorium,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=282865&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
1302,Griechisches Propädeutikum Teil 1 und 2,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 9 - Sprach- und Kulturwissenschaften']",['Institut für Klassische Philologie'],"[['Rumpf< Lorenz< Prof. Dr.', 'verantwortlich']]",[],Übung,,SoSe 2019,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=266026&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
