,Kursname,Fachbereich,Zugeordnete Einrichtungen,verantwortliche Lehrpersonen,Lehrpersonen,Veranstaltungsart,Kürzel,Semester,SWS,Credits,Link
567,WPK / Exkursion Rudern (alle Studiengänge),"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],"[['Karg< Johannes', '']]",Wahlsportart,WPK 2-stg.,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306243&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
568,WPK Beach-Volleyball L1/L2/L5/MA,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],"[[""Zentgraf< Karen< Prof'in. Dr."", '']]",Wahlsportart,WPK 2-stg.,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=297876&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
569,FPK/FDÜ Bewegungen gestalten,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],"[['Schlaback< Gianina', '']]",Fach-/Didaktische Übung,FPK Bg,SoSe 2020,3,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298433&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
570,Sportmedizin / Sportmedizin und Sportphysiologie I,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften']",['Institut für Sportwissenschaften'],[],"[['Behringer< Michael< Univ.-Prof. Dr. Dr.', '']]",Vorlesung,,SoSe 2020,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298033&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
571,Sportpädagogik II: Sportpädagogische Aspekte des Schulsports,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften']",['Institut für Sportwissenschaften'],[],"[['Heim< Christopher< Prof. Dr.', '']]",Seminar,,SoSe 2020,2,2,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298165&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
572,Sportgeschichte II / Ausgew. Themen der Sportgeschichte II,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften']",['Institut für Sportwissenschaften'],[],"[['Haut< Jan< Priv. Doz. Dr.', '']]",Seminar,Sportgeschichte II,SoSe 2020,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298393&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
573,Projektseminar,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften']",['Institut für Sportwissenschaften'],[],"[['Baumgärtner< Sören< Dr.', '']]",Projekt,,SoSe 2020,3,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298391&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
574,Grundthemen des Bewegungsunterrichts,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften']",['Institut für Sportwissenschaften'],[],"[['Löchner< Simone', '']]",Seminar,Grundthem. Bew.Unterricht,SoSe 2020,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298317&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
575,Ausgewählte Themen des Schulsports,"['Lehrveranstaltungen des Fachbereichs 6 - Evangelische Theologie', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften']",['Institut für Sportwissenschaften'],[],"[['Flamm< Miklas', '']]",Seminar,Ausgew. Themen Schulsport,SoSe 2020,2,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298320&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
576,Schwerpunkt Handball,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],"[['Bob< Andreas', '']]",Schwerpunktsportart,SF BB,SoSe 2020,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298477&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
577,Schwerpunkt Bewegungen gestalten / Tanz & Gymnastik (L- MA),"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],[],Schwerpunktsportart,"SF Gym/Ta (L, MA)",SoSe 2020,4,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298487&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
578,Schwerpunkt Basketball,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],"[['Bob< Andreas', '']]",Schwerpunktsportart,SF BB,SoSe 2020,4,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=299288&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
579,Bewegungsangebote in der Förderpädagogik,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften']",['Institut für Sportwissenschaften'],[],"[['Haas< Silke< Dr.', '']]",Seminar mit Übung,,SoSe 2020,3,4,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298088&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
580,FDÜ Laufen/Springen/Werfen,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],"[['Haas< Silke< Dr.', '']]",Fach-/Didaktische Übung,FDÜ LSW,SoSe 2020,3,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298045&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
581,FDÜ Bewegen im Wasser,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],"[['Bräuning< Erika', '']]",Fach-/Didaktische Übung,FDÜ BiW,SoSe 2020,3,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298401&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
582,FDÜ Spielen,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],"[['Flamm< Miklas', 'verantwortlich']]",[],Fach-/Didaktische Übung,FDÜ Sp,SoSe 2020,3,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298479&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
583,FDÜ Bewegen an Geräten,"['Lehrveranstaltungen des Fachbereichs 5 - Psychologie und Sportwissenschaften', 'Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)']",['Institut für Sportwissenschaften'],[],"[['Löchner< Simone', '']]",Fach-/Didaktische Übung,FDÜ BaG,SoSe 2020,3,3,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=298481&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
584,Vorbereitung des fachdidaktischen Herbstpraktikums,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Didaktik der Sozialwissenschaften'],[],[],Schulpraktische Studien,POWI-SPS,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291849&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
585,Nachbereitung des fachdidaktischen Frühjahrpraktikums (Blockveranstaltung n. V.),['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Didaktik der Sozialwissenschaften'],"[['Tschirner< Martina< Dr.', 'verantwortlich']]",[],Schulpraktische Studien,POWI-SPS,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291848&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
586,Fachdidaktische Vertiefung: Welche Zukunft hat die Marktwirtschaft? Markt und Märkte im Unterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Politikwissenschaft'],[],"[['Hedtke< Reinhold< Prof. Dr.', '']]",Seminar,POWI-FDV,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306102&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
587,Fachdidaktische Vertiefung: Wandel der Arbeitswelt als Thema des Politik- und Wirtschaftsunterrichts,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Didaktik der Sozialwissenschaften'],[],[],Seminar,POWI-FDV,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=299969&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
588,Fachdidaktische Vertiefung: Umweltkrisen und Erderwärmung im Fach Politik und Wirtschaft,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Institut für Politikwissenschaft'],[],"[['Hedtke< Reinhold< Prof. Dr.', '']]",Seminar,POWI-FDV,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=306092&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
589,Fachdidaktische Vertiefung: Politisches Lernen im Kontext von Planspielen. Videobasierte Reflexionen von Unterrichtspraxis,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Didaktik der Sozialwissenschaften'],[],[],Seminar,POWI-FDV,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=297040&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
590,Fachdidaktische Vertiefung: Politische Bildung mit bildungsbenachteiligten Jugendlichen,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Hörsaalverwaltung Westend', 'Didaktik der Sozialwissenschaften']","[['Tschirner< Martina< Dr.', 'verantwortlich']]",[],Seminar,POWI-FDV,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291844&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
591,Fachdidaktische Vertiefung: Interdisziplinäre Problemlösung konkret (IPK) – alternative Arbeitsweisen für den sozialwissenschaftlichen Unterricht,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Didaktik der Sozialwissenschaften'],[],[],Seminar,POWI-FDV,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291488&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
592,Fachdidaktische Vertiefung: Herausforderung Gesellschaftslehre,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],"['Hörsaalverwaltung Westend', 'Didaktik der Sozialwissenschaften']","[['Tschirner< Martina< Dr.', 'verantwortlich']]",[],Seminar,POWI-FDV,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=297875&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
593,ENTFÄLLT ! Geld und Geldpolitik. Fallstudienarbeit unter fachwissenschaftlichen und fachdidaktischen Aspekten.,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Didaktik der Sozialwissenschaften'],"[['Schedelik< Michael< Dr.', 'verantwortlich']]",[],Seminar,"POWI-FDV, POWI-VS",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292356&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
594,ENTFÄLLT! Fachdidaktische Vertiefung: Rassismuskritische politische Bildung,['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)'],['Didaktik der Sozialwissenschaften'],[],[],Seminar,POWI-FDV,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292351&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
595,Wirtschaftsmacht- politischer Zwerg? Deutschlands Außenpolitik in Asien,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Area Studies China/Ostasien'],[],[],Proseminar,"PW-BA-P2, POWI-P2, POWI-S3",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290092&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
596,Reichtum und Armut – Grundlagen und Theorien,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Soziologie mit dem Schwerpunkt Soziale Ungleichheit'],[],"[['Meier< Lars< Prof. Dr.', '']]",Proseminar,"SOZ-BA-S1, SOZ-BA-S3, SOZ10-BA-S1, SOZ10-BA-SP, SOZ10-BA-S3, POWI-S3",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=297314&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
597,Prekarität: subjektive Wahrnehmung und gesellschaftliche Orientierungen,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Soziologie mit dem Schwerpunkt Arbeitssoziologie'],[],"[['Krömmelbein< Silvia< Dr. habil.< akad. Oberrätin', '']]",Proseminar,"SOZ-BA-S3, SOZ10-BA-S3, SOZ10-BA-SP, SOZ10-BA-S1, SOZ-BA-S1, POWI-S3",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=294008&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
598,Politökomische Grundlagen des Finanzsektors- unter Bezugnahme auf die finanzpolitischen Maßnahmen in der Corona-Krise,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Soziologie mit dem Schwerpunkt Organisation und Wirtschaft'],[],"[[""Brandl< Barbara< Prof'in. Dr."", '']]",Proseminar,"SOZ-BA-S3, SOZ10-BA-S3, POWI-S3, SOZ10-BA-SP",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=297438&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
599,Intersektionale Perspektiven auf Herrschaft und Ungleichheit,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Internationale Beziehungen und Internationale Politische Ökonomie'],[],[],Proseminar,"PW-BA-P2 , PW-BA-PT, SOZ10-BA-S1, SOZ10-BA-S3, SOZ10-BA-ST, SOZ-BA-ST, SOZ-BA-S3, GS-BA-3, POWI-P2, POWI-S3",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290145&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
600,Entfällt_ Verschoben auf das WS 20/21_Einführung in die Ökonomie für die Sozialwissenschaften,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Internationale Beziehungen und Internationale Politische Ökonomie'],"[['Nölke< Andreas< Univ.-Prof. Dr.', 'verantwortlich']]","[['Schedelik< Michael< Dr.', 'begleitend']]",Proseminar,"POWI-S3, SOZ-BA-ST, SOZ10-BA-ST",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290603&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
601,Entfällt- !!-Feministische Politische Ökonomie,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft und Politische Soziologie mit dem Schwerpunkt Globaler Süden unter besonderer Berücksichtigung der Geschlechterverhältnisse'],[],[],Proseminar,"PW-BA-PT, SOZ10-BA-ST,GS-BA-3, GS-BA-5, SOZ-BA-S4, SOZ10-BA-S3, SOZ-BA-ST, SOZ10-BA-SP, POWI-S3",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=295223&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
602,ENTFÄLLT - Elternschaft im Erwerbsverlauf,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Soziologie mit dem Schwerpunkt Arbeitssoziologie'],[],[],Proseminar,"SOZ10-BA-S3, SOZ-BA-S3, SOZ10-BA-S1, SOZ-BA-S1 SOZ10-BA-S2, SOZ-BA-S2, SOZ10-BA-SP, SOZ-BA-S4, GS-BA-3, POWI-S3",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292937&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
603,ENTFÄLLT - Arbeit und Familie,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Soziologie mit dem Schwerpunkt  quantitative Analysen gesellschaftlichen  Wandels'],[],"[['Khoudja< Yassine< Dr.', '']]",Proseminar,"SOZ-BA-S1, SOZ10-BA-S1, SOZ-BA-S3, SOZ10-BA-S3, SOZ-BA-S4, SOZ10-BA-SP, GS-BA-3, POWI-S3",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292545&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
604,Arbeit und Beschäftigung im Wandel 1,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Soziologie mit dem Schwerpunkt Arbeitssoziologie'],[],"[['Krömmelbein< Silvia< Dr. habil.< akad. Oberrätin', '']]",Proseminar,"SOZ-BA-S3, SOZ-BA-S1, SOZ10-BA-S1, Soz10-BA-S3, SOZ10-BA-SP, Powi-S3,",SoSe 2020,,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=291681&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
605,Arbeitsmarktsoziologie,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']","['Soziologie mit dem Schwerpunkt Sozialstruktur und Sozialpolitik', 'Hörsaalverwaltung Westend']",[],"[['Brülle< Jan< Dr.', '']]",Proseminar,"SOZ-BA-S1, SOZ-BA-S3, SOZ10-BA-S1, SOZ10-BA-S3, POWI-S3, SOZ10-BA-SP",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290663&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
606,Wasser in den Internationalen Beziehungen,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Area Studies China/Ostasien'],[],"[['Biba< Sebastian < Dr.', '']]",Proseminar,"PW-BA-P2, POWI-P2",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290072&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
607,Turkish Foreign Policy,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Internationale Beziehungen und Weltordnungspolitik'],[],"[['Kuru< Deniz< Dr.', '']]",Proseminar,"PW-BA-P2, POWI-P2",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=307376&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
608,Theorie und Praxis transnationaler Frauenbewegungen 25 Jahre nach Peking,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft und Politische Soziologie mit dem Schwerpunkt Globaler Süden unter besonderer Berücksichtigung der Geschlechterverhältnisse'],[],"[[""Ruppert< Uta< Univ.-Prof'in Dr."", '']]",Proseminar,"SOZ-BA-S4, GS-BA-2, PW-BA-P2, GS-BA-5, POWI-P1, POWI-P2, SOZ10-BA-S1, SOZ10-BA-S3, SOZ10-BA-SP",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=295137&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
609,Lektürekurs zu den Theorien der Internationalen Beziehungen,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Internationale Beziehungen und Weltordnungspolitik'],[],"[['Wolf< Reinhard< Univ.-Prof. Dr.', '']]",Proseminar,PW-BA-P2/POWI-P2,SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=292851&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
610,Krisen- Konflikte und Kooperationen in Ostasien,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']","['Politikwissenschaft mit dem Schwerpunkt Area Studies China/Ostasien', 'Hörsaalverwaltung Westend']",[],"[['Biba< Sebastian < Dr.', '']]",Proseminar,"PW-BA-P2, POWI-P2",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290041&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
611,Indische Außenpolitik in einer multipolaren Welt,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Area Studies China/Ostasien'],[],[],Proseminar,"PW-BA-P2, POWI-P1, POWI-P2,",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290123&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
612,Grundlagen der internationalen und vergleichenden politischen Ökonomie,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Internationale Beziehungen und Internationale Politische Ökonomie'],[],"[['May< Christian< Dr.', '']]",Proseminar,"POWI-P1, POWI-P2,  PW-BA-P1,  PW-BA-P2, SOZ-BA-T, SOZ10-BA-T",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=293284&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
613,Gender- Militarism- War and Peace. Feminist Perspectives from the Middle East and North Africa,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft und Politische Soziologie mit dem Schwerpunkt Globaler Süden unter besonderer Berücksichtigung der Geschlechterverhältnisse'],[],[],Proseminar,"PW-BA-P2,SOZ10-BA-S3, Powi-P2,GS-BA-3,GS-BA-5, SOZ-BA-S4, SOZ10-BA-SP",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=294409&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
614,Die Eurokrise: Entstehung und Konsequenzen,"['Lehrveranstaltungen für Lehramtsstudiengänge (Modulstruktur)', 'Lehrveranstaltungen des Fachbereichs 3 - Gesellschaftswissenschaften']",['Politikwissenschaft mit dem Schwerpunkt Internationale Beziehungen und Internationale Politische Ökonomie'],[],"[['Nölke< Andreas< Univ.-Prof. Dr.', '']]",Proseminar,"PW-BA-P2, POWI-P1, POWI-P2, SOZ10-BA-S1",SoSe 2020,2,,https://qis.server.uni-frankfurt.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=290436&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
